year,title,genre,avg_vote
2005,Graves End,"Thriller, Mystery",8.9
2005,Athadu,"Action, Thriller",8.3
2005,Babam ve Oglum,"Drama, Family",8.3
2005,Thanmathra,Drama,8.3
2005,Batman Begins,"Action, Adventure",8.2
2005,Black,Drama,8.2
2005,Anniyan,"Action, Drama, Thriller",8.2
2005,Pardon,"Comedy, Drama",8.2
2005,V for Vendetta,"Action, Drama, Sci-Fi",8.2
2005,Iqbal,"Drama, Sport",8.1
2005,Maha'lai muang rae,"Biography, Comedy, Drama",8.1
2005,Dombivli Fast,"Drama, Thriller",8.1
2005,Cinderella Man,"Biography, Drama, History",8.0
2005,Sin City,"Crime, Thriller",8.0
2005,Anukokunda Oka Roju,"Mystery, Thriller",8.0
2005,Haajar Bachhar Dhorey,"Comedy, Drama, Family",8.0
2005,Paskutiniai Bremeno muzikantai,Musical,8.0
2005,"Va, vis et deviens",Drama,7.9
2005,C.R.A.Z.Y.,"Comedy, Drama",7.9
2005,Udayananu Tharam,Comedy,7.9
2005,Moartea domnului Lãzãrescu,"Comedy, Drama",7.9
2005,Gaseirneba Karabaghshi,"Action, Adventure, Drama",7.9
2005,Pheuan sanit,"Drama, Romance",7.9
2005,Ichi ritoru no namida,Drama,7.9
2005,Walk the Line,"Biography, Drama, Music",7.8
2005,Serenity,"Action, Adventure, Sci-Fi",7.8
2005,The World's Fastest Indian,"Biography, Drama, Sport",7.8
2005,Pride & Prejudice,"Drama, Romance",7.8
2005,Adams æbler,"Comedy, Crime, Drama",7.8
2005,Gönül Yarasi,Drama,7.8
2005,Joseph Smith: Prophet of the Restoration,"Biography, Drama, History",7.8
2005,Raam,"Action, Drama, Mystery",7.8
2005,Dievu miskas,"Biography, Drama, War",7.8
2005,Sehar,"Action, Crime, Drama",7.8
2005,Thavamai Thavamiruntu,Drama,7.8
2005,Water,Drama,7.7
2005,Harry Potter and the Goblet of Fire,"Adventure, Family, Fantasy",7.7
2005,Bal-Can-Can,"Action, Adventure, Comedy",7.7
2005,Brokeback Mountain,"Drama, Romance",7.7
2005,Shooting Dogs,"Drama, History, War",7.7
2005,Joyeux Noël,"Drama, History, Music",7.7
2005,Parzania,"Drama, History",7.7
2005,Maraton,"Biography, Drama, Sport",7.7
2005,El violín,"Drama, Music",7.7
2005,Nuvvostanante Nenoddantana,Romance,7.7
2005,Unmei janai hito,"Comedy, Drama, Romance",7.7
2005,Welkkeom tu Dongmakgol,"Comedy, Drama, War",7.7
2005,Rajamanikyam,"Action, Comedy",7.7
2005,Always san-chôme no yûhi,"Drama, Family",7.7
2005,Rama Shama Bhama,Comedy,7.7
2005,Äideistä parhain,"Drama, War",7.6
2005,Bab'Aziz,Drama,7.6
2005,Lord of War,"Action, Crime, Drama",7.6
2005,Match Point,"Drama, Romance, Thriller",7.6
2005,Mrs. Palfrey at the Claremont,"Comedy, Drama",7.6
2005,Sophie Scholl - Die letzten Tage,"Biography, Crime, Drama",7.6
2005,Thank You for Smoking,"Comedy, Drama",7.6
2005,Sarkar,"Action, Crime, Drama",7.6
2005,Die Höhle des gelben Hundes,"Drama, Family",7.6
2005,Janji Joni,"Adventure, Comedy, Romance",7.6
2005,Kong que,Drama,7.6
2005,Chinjeolhan geumjassi,"Crime, Drama, Thriller",7.6
2005,Elsa y Fred,"Comedy, Drama, Romance",7.6
2005,Dalkomhan insaeng,"Action, Drama",7.6
2005,The Blue Umbrella,"Comedy, Drama, Family",7.6
2005,Gie,"Biography, Drama",7.6
2005,Maurice Richard,"Biography, Drama, Sport",7.6
2005,Tiempo de valientes,"Action, Comedy, Crime",7.6
2005,Chatrapathi,"Action, Drama",7.6
2005,Star Wars: Episode III - Revenge of the Sith,"Action, Adventure, Fantasy",7.5
2005,Netaji Subhas Chandra Bose: The Forgotten Hero,"Biography, Drama, History",7.5
2005,Kiss Kiss Bang Bang,"Action, Comedy, Crime",7.5
2005,Hooligans,"Crime, Drama, Sport",7.5
2005,Munich,"Biography, Crime, Drama",7.5
2005,All the Invisible Children,Drama,7.5
2005,Little Manhattan,"Comedy, Family, Romance",7.5
2005,12 and Holding,Drama,7.5
2005,The Secret Life of Words,"Drama, Romance",7.5
2005,La neuvaine,Drama,7.5
2005,Ghajini,"Action, Drama, Mystery",7.5
2005,Italyanets,Drama,7.5
2005,Socha Na Tha,"Romance, Comedy",7.5
2005,L'enfant,"Crime, Drama, Romance",7.5
2005,A Máquina,"Comedy, Drama, Romance",7.5
2005,Linda Linda Linda,"Comedy, Drama, Music",7.5
2005,"Kheili dour, kheili nazdik",Drama,7.5
2005,The Curse of the Were-Rabbit,"Animation, Adventure, Come",7.4
2005,Casa de Areia,Drama,7.4
2005,"Cinema, Aspirinas e Urubus","Adventure, Drama",7.4
2005,The Constant Gardener,"Drama, Mystery, Romance",7.4
2005,Paha maa,Drama,7.4
2005,The Greatest Game Ever Played,"Biography, Drama, History",7.4
2005,Memoirs of a Geisha,"Drama, Romance",7.4
2005,A History of Violence,"Crime, Drama, Thriller",7.4
2005,Everything Is Illuminated,"Comedy, Drama",7.4
2005,Transamerica,"Adventure, Comedy, Drama",7.4
2005,Amu,Drama,7.4
2005,Beed-e majnoon,Drama,7.4
2005,The Three Burials of Melquiades Estrada,"Adventure, Crime, Drama",7.4
2005,The Proposition,"Crime, Drama, Western",7.4
2005,Anlat Istanbul,"Drama, Thriller",7.4
2005,Le couperet,"Comedy, Crime, Drama",7.4
2005,Aurore,Drama,7.4
2005,"Good Night, and Good Luck.","Biography, Drama, History",7.4
2005,Paradise Now,"Crime, Drama, Thriller",7.4
2005,Apaharan,"Action, Crime, Drama",7.4
2005,Maine Gandhi Ko Nahin Mara,Drama,7.4
2005,Alice,Drama,7.4
2005,The Last Hangman,"Biography, Crime, Drama",7.4
2005,Organize Isler,"Comedy, Drama",7.4
2005,...Yahaan,"Drama, Romance, War",7.4
2005,13 Tzameti,"Crime, Drama, Horror",7.4
2005,Il vento fa il suo giro,Drama,7.4
2005,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yu,"Animation, Action, Adventu",7.4
2005,Wang-ui namja,"Drama, History",7.4
2005,Corpse Bride,"Animation, Drama, Family",7.3
2005,Manderlay,Drama,7.3
2005,The Squid and the Whale,"Comedy, Drama",7.3
2005,Capote,"Biography, Crime, Drama",7.3
2005,Caché,"Drama, Mystery, Thriller",7.3
2005,Brick,"Action, Crime, Drama",7.3
2005,Coach Carter,"Biography, Drama, Sport",7.3
2005,North Country,Drama,7.3
2005,"The Prize Winner of Defiance, Ohio","Biography, Drama",7.3
2005,Sílení,"Animation, Comedy, Drama",7.3
2005,Príbehy obycejného sílenství,"Comedy, Drama",7.3
2005,Hustle & Flow,"Crime, Drama, Music",7.3
2005,Resurrection: The J.R. Richard Story,Drama,7.3
2005,De battre mon coeur s'est arrêté,"Crime, Drama, Music",7.3
2005,Me and You and Everyone We Know,"Comedy, Drama",7.3
2005,My Brother... Nikhil,"Drama, Sport",7.3
2005,Pusher III,"Crime, Drama, Thriller",7.3
2005,Qian li zou dan qi,Drama,7.3
2005,Solntse,"Drama, History",7.3
2005,Page 3,Drama,7.3
2005,Jumeogi unda,"Action, Drama, Sport",7.3
2005,Saedeu mubi,"Comedy, Drama, Romance",7.3
2005,Café Transit,"Drama, Romance",7.3
2005,Jestem,Drama,7.3
2005,"Main, Meri Patni... Aur Woh!","Comedy, Drama, Romance",7.3
2005,Hanuman,Animation,7.3
2005,Wo men lia,Drama,7.3
2005,Catatan Akhir Sekolah,Comedy,7.3
2005,Pak Pak Pakaak,"Adventure, Comedy, Drama",7.3
2005,The Angrez,Comedy,7.3
2005,Kingdom of Heaven,"Action, Adventure, Drama",7.2
2005,King Kong,"Action, Adventure, Drama",7.2
2005,Duma,"Adventure, Drama, Family",7.2
2005,Fainaru fantajî sebun adobento chirudoren,"Animation, Action, Adventu",7.2
2005,Xiang ri kui,"Drama, Romance",7.2
2005,Ivkova slava,Comedy,7.2
2005,Barfuss,"Comedy, Drama, Romance",7.2
2005,Voksne mennesker,"Comedy, Drama, Romance",7.2
2005,Mi Mejor Enemigo,"Comedy, Drama",7.2
2005,Breakfast on Pluto,"Comedy, Drama",7.2
2005,Broken Flowers,"Comedy, Drama, Mystery",7.2
2005,Being Cyrus,"Drama, Thriller",7.2
2005,Romanzo criminale,"Crime, Drama",7.2
2005,El aura,"Crime, Drama, Thriller",7.2
2005,Zhmurki,"Comedy, Crime, Thriller",7.2
2005,El método,Drama,7.2
2005,The Descent,"Adventure, Horror, Thrille",7.2
2005,Je ne suis pas là pour être aimé,"Drama, Romance",7.2
2005,Parineeta,"Drama, Musical, Romance",7.2
2005,Malev,"Action, Comedy",7.2
2005,Moussaka & Chips,Adventure,7.2
2005,Hwal,"Drama, Romance",7.2
2005,Quanto Vale Ou É Por Quilo?,Drama,7.2
2005,Kûchû teien,Drama,7.2
2005,Cherm,"Crime, Drama, Romance",7.2
2005,Pyl,"Comedy, Drama, Sci-Fi",7.2
2005,Arindhum Ariyamalum,"Comedy, Crime, Drama",7.2
2005,Tsotsi,"Crime, Drama",7.2
2005,Dva igraca s klupe,Comedy,7.2
2005,Jazireh ahani,Drama,7.2
2005,The Call of Cthulhu,"Fantasy, Horror, Mystery",7.2
2005,Parang-juuibo,"Drama, Romance",7.2
2005,Samâ taimu mashin burûsu,"Comedy, Sci-Fi",7.2
2005,Kanda Naal Mudhal,"Comedy, Romance",7.2
2005,One piece: Omatsuri danshaku to himitsu no shima,"Animation, Action, Adventu",7.2
2005,Heaven's Neighbors,Drama,7.1
2005,Lords of Dogtown,"Biography, Drama, Sport",7.1
2005,Le promeneur du Champ de Mars,"Biography, Drama",7.1
2005,Neo Ned,"Drama, Romance",7.1
2005,The Jacket,"Drama, Fantasy, Mystery",7.1
2005,The 40 Year Old Virgin,"Comedy, Romance",7.1
2005,Loggerheads,Drama,7.1
2005,Stestí,Drama,7.1
2005,Skrítek,Comedy,7.1
2005,Le temps qui reste,Drama,7.1
2005,9 rota,"Action, Drama, History",7.1
2005,La tigre e la neve,"Comedy, Drama, Romance",7.1
2005,Viruddh... Family Comes First,"Drama, Family",7.1
2005,Hard Candy,"Drama, Thriller",7.1
2005,La suerte está echada,Comedy,7.1
2005,Familia,Drama,7.1
2005,Tom yum goong,"Action, Crime, Drama",7.1
2005,Sweet Land,"Drama, Romance",7.1
2005,Hak se wui,"Crime, Drama, Thriller",7.1
2005,Kinky Boots,"Comedy, Drama, Music",7.1
2005,O dve slabiky pozadu,"Romance, Drama",7.1
2005,Horloge biologique,Comedy,7.1
2005,Habana Blues,"Drama, Music",7.1
2005,Kamataki,"Drama, Romance",7.1
2005,Alla luce del sole,"Crime, Drama",7.1
2005,15 Park Avenue,Drama,7.1
2005,Statskiy sovetnik,"Drama, Crime",7.1
2005,Antarmahal: Views of the Inner Chamber,Drama,7.1
2005,Semishigure,"Drama, Romance",7.1
2005,Nishijapon,Drama,7.1
2005,Ullam Ketkumae,Romance,7.1
2005,Rappakal,"Comedy, Drama",7.1
2005,Yawarakai seikatsu,Drama,7.1
2005,Naran,"Action, Thriller",7.1
2005,Gekijôban XXXHolic Manatsu no yoru no yume,"Animation, Comedy, Drama",7.1
2005,Noriko no shokutaku,"Drama, Horror",7.1
2005,Nana,"Drama, Music, Romance",7.1
2005,Angel-A,"Comedy, Drama, Fantasy",7.1
2005,Urlaub vom Leben,Drama,7.1
2005,Ang pagdadalaga ni Maximo Oliveros,Drama,7.1
2005,Anandabhadram,"Drama, Fantasy, Horror",7.1
2005,Dreamer,Fantasy,7.1
2005,Hayat,Drama,7.1
2005,Guerilla Marketing,Drama,7.1
2005,Uttarayan,Drama,7.1
2005,Kay Dyache Bola,Comedy,7.1
2005,Meitantei Conan: Suiheisenjyou no sutorateeji,"Animation, Action, Adventu",7.1
2005,Antikörper,"Crime, Drama, Horror",7.0
2005,Unleashed,"Action, Crime, Drama",7.0
2005,An Unfinished Life,"Drama, Family, Romance",7.0
2005,Constantine,"Action, Fantasy, Horror",7.0
2005,Turetskiy gambit,"War, Action, Adventure",7.0
2005,Look Both Ways,"Drama, Mystery, Romance",7.0
2005,Love for Rent,"Comedy, Romance",7.0
2005,Anklaget,Drama,7.0
2005,El amor - primera parte,"Comedy, Romance",7.0
2005,Dobro ustimani mrtvaci,"Comedy, Drama",7.0
2005,Les poupées russes,"Comedy, Drama, Romance",7.0
2005,Mrs Henderson Presents,"Comedy, Drama, Music",7.0
2005,Kinamand,Drama,7.0
2005,Para que no me olvides,Drama,7.0
2005,Tickets,"Comedy, Drama",7.0
2005,Jarhead,"Action, Biography, Drama",7.0
2005,Kontakt,"Drama, Romance",7.0
2005,Mallaki Iskandariya,"Crime, Drama, Mystery",7.0
2005,Fremde Haut,Drama,7.0
2005,Le petit lieutenant,"Crime, Drama",7.0
2005,Princesas,Drama,7.0
2005,Conversations with Other Women,"Comedy, Drama, Romance",7.0
2005,English as a Second Language,"Drama, Romance",7.0
2005,Otkradnati ochi,"Drama, History",7.0
2005,Iberia,"Documentary, Musical",7.0
2005,Het paard van Sinterklaas,"Drama, Family",7.0
2005,Ryna,Drama,7.0
2005,Chandramukhi,"Action, Comedy, Fantasy",7.0
2005,Mezon do Himiko,Drama,7.0
2005,Qing hong,Drama,7.0
2005,Pitbull,"Action, Crime, Drama",7.0
2005,Zui hao de shi guang,"Drama, Romance",7.0
2005,L'audition,Drama,7.0
2005,Blush,"Drama, Music, Romance",7.0
2005,Rose,Drama,7.0
2005,Na Verkhney Maslovke,Drama,7.0
2005,Be with Me,"Drama, Romance",7.0
2005,Man Push Cart,Drama,7.0
2005,Taga tameni,"Crime, Drama, Romance",7.0
2005,Eize Makom Nifla,Drama,7.0
2005,Yek teke nan,Drama,7.0
2005,Skazany na bluesa,"Biography, Drama, Music",7.0
2005,Dame sobh,Drama,7.0
2005,Saat po long,"Action, Crime, Thriller",7.0
2005,Neoneun nae unmyeong,"Drama, Romance",7.0
2005,Komornik,Drama,7.0
2005,Shoshelet Schwartz,Comedy,7.0
2005,Masterclass,Drama,7.0
2005,Ein ganz gewöhnlicher Jude,Drama,7.0
2005,Shissô,Drama,7.0
2005,Kimyô na sâkasu,"Drama, Horror, Mystery",7.0
2005,Arashi no yoru ni,"Animation, Adventure, Dram",7.0
2005,Su-ki-da,"Drama, Romance",7.0
2005,Tapete Vermelho,Comedy,7.0
2005,Noroi,"Horror, Mystery, Thriller",7.0
2005,Vennela,Romance,7.0
2005,A Film by Aravind,"Horror, Mystery",7.0
2005,Hot Wheels Acceleracers the Ultimate Race,Animation,7.0
2005,Rent,"Drama, Musical, Romance",6.9
2005,Madagascar,"Animation, Adventure, Come",6.9
2005,"The Chronicles of Narnia: The Lion, the Witch and t","Adventure, Family, Fantasy",6.9
2005,Las mantenidas sin sueños,"Comedy, Drama",6.9
2005,Syriana,"Drama, Thriller",6.9
2005,Sorstalanság,"Drama, Romance, War",6.9
2005,Heights,"Drama, Romance",6.9
2005,Mozart and the Whale,"Comedy, Drama, Romance",6.9
2005,Leef!,Drama,6.9
2005,Wedding Crashers,"Comedy, Romance",6.9
2005,A fény ösvényei,Drama,6.9
2005,The Chumscrubber,"Comedy, Drama",6.9
2005,The Mighty Celt,Drama,6.9
2005,On a Clear Day,"Comedy, Drama, Romance",6.9
2005,Junebug,"Comedy, Drama",6.9
2005,Eve and the Fire Horse,Drama,6.9
2005,Der Schatz der weißen Falken,"Family, Adventure",6.9
2005,Harsh Times,"Action, Crime, Drama",6.9
2005,Kalpurush,Drama,6.9
2005,Sun gaing hup nui,"Drama, Comedy",6.9
2005,Les amants réguliers,"Drama, Romance",6.9
2005,Geuddae geusaramdeul,"Comedy, Drama, History",6.9
2005,Achuvinte Amma,"Comedy, Drama, Family",6.9
2005,15 días contigo,"Comedy, Drama",6.9
2005,Sachein,"Comedy, Drama, Romance",6.9
2005,Night of the Dog,"Adventure, Comedy, Romance",6.9
2005,The American Ruling Class,"Comedy, Music",6.9
2005,Bashing,Drama,6.9
2005,Kamyu nante shiranai,Drama,6.9
2005,Geuk jang jeon,Drama,6.9
2005,Le filmeur,Drama,6.9
2005,Daenseo-ui sunjeong,"Comedy, Drama, Music",6.9
2005,Love + Hate,Drama,6.9
2005,Sto je Iva snimila 21. listopada 2003.,Drama,6.9
2005,Sto je muskarac bez brkova?,"Comedy, Drama, Romance",6.9
2005,Scrap Heaven,Drama,6.9
2005,Shinobi,"Action, Drama, Fantasy",6.9
2005,Inu no eiga,Family,6.9
2005,Odgrobadogroba,"Comedy, Drama",6.9
2005,Meet Me in Miami,"Comedy, Family, Romance",6.9
2005,Hong yan,Drama,6.9
2005,Sommer vorm Balkon,Drama,6.9
2005,Viva Cuba,"Comedy, Drama",6.9
2005,Itsuka dokusho suruhi,"Drama, Romance",6.9
2005,Karov La Bayit,Drama,6.9
2005,Mein Name ist Eugen,"Adventure, Comedy, Family",6.9
2005,Apocalipsur,Drama,6.9
2005,Andel páne,"Comedy, Family, Fantasy",6.9
2005,Sandai Kozhi,Action,6.9
2005,Yamim Kfuim,"Drama, Mystery, Thriller",6.9
2005,Hazard,"Crime, Drama",6.9
2005,Air,"Animation, Adventure, Dram",6.9
2005,Gekijouban Poketto monsutâ Adobansu jenerêshon: Myu,"Animation, Action, Adventu",6.9
2005,Mahiha ashegh mishavand,"Drama, Romance",6.9
2005,Tsiou...,Comedy,6.9
2005,Zoo,Horror,6.9
2005,Molla Barir Bou,"Comedy, Drama, Family",6.9
2005,Iluminados por el fuego,"Adventure, Drama, War",6.8
2005,El viento,"Drama, Romance",6.8
2005,Sabah,"Comedy, Drama, Romance",6.8
2005,Waiting...,Comedy,6.8
2005,The Upside of Anger,"Comedy, Drama",6.8
2005,Mirrormask,"Adventure, Fantasy",6.8
2005,Stay,"Drama, Mystery, Thriller",6.8
2005,Schneeland,"Drama, Romance",6.8
2005,Oliver Twist,"Crime, Drama",6.8
2005,Waqt: The Race Against Time,"Comedy, Drama, Family",6.8
2005,States of Grace,Drama,6.8
2005,The Devil's Rejects,Horror,6.8
2005,Willenbrock,"Drama, Crime",6.8
2005,The Island,"Action, Sci-Fi, Thriller",6.8
2005,End of the Spear,"Adventure, Biography, Dram",6.8
2005,Nordkraft,"Crime, Drama, Romance",6.8
2005,Kousek nebe,Romance,6.8
2005,Cheong yeon,Romance,6.8
2005,Come Away Home,"Drama, Family",6.8
2005,Les yeux clairs,"Comedy, Drama",6.8
2005,The War Within,Drama,6.8
2005,Dreamer: Inspired by a True Story,"Drama, Family, Sport",6.8
2005,Wah-Wah,"Comedy, Drama",6.8
2005,Gespenster,Drama,6.8
2005,Imagine Me & You,"Comedy, Drama, Romance",6.8
2005,De indringer,"Mystery, Thriller",6.8
2005,Four Brothers,"Action, Crime, Drama",6.8
2005,L'enfer,Drama,6.8
2005,Jogo Subterrâneo,"Romance, Drama",6.8
2005,Árido Movie,Drama,6.8
2005,Mørke,"Drama, Thriller",6.8
2005,Ma vie en l'air,"Comedy, Romance",6.8
2005,2 Filhos de Francisco: A História de Zezé di Camarg,"Biography, Drama",6.8
2005,Netto,Drama,6.8
2005,Gypo,"Drama, Family",6.8
2005,Keeping Mum,"Comedy, Crime",6.8
2005,Qing ren jie,"Drama, Romance",6.8
2005,Gilane,"Drama, War",6.8
2005,Naisu no mori: The First Contact,Comedy,6.8
2005,Die Viertelliterklasse,"Comedy, Drama",6.8
2005,AV,"Comedy, Drama, Romance",6.8
2005,'D',"Crime, Drama, Thriller",6.8
2005,Ru guo · Ai,"Drama, Musical, Romance",6.8
2005,In za pûru,Comedy,6.8
2005,Pervye na Lune,"Mystery, Sci-Fi",6.8
2005,Unter dem Eis,Drama,6.8
2005,Kosmos kak predchuvstvie,Drama,6.8
2005,Daiteiden no yoru ni,Drama,6.8
2005,Krisana,Drama,6.8
2005,Septyni nematomi zmones,Drama,6.8
2005,Espelho Mágico,"Drama, Music",6.8
2005,Yam yasothon,"Comedy, Romance",6.8
2005,Sud express,Drama,6.8
2005,El taxista ful,Drama,6.8
2005,"Annyeong, hyeonga",Drama,6.8
2005,Naesaengae gajang areumdawun iljuil,Drama,6.8
2005,El colombian dream,"Comedy, Drama",6.8
2005,Yuki ni negau koto,Drama,6.8
2005,Yongseobadji mothan ja,Drama,6.8
2005,Vilniaus getas,"History, War",6.8
2005,Sangue: La morte non esiste,Drama,6.8
2005,The Great Raid,"Action, Drama, War",6.7
2005,The Matador,"Comedy, Crime, Thriller",6.7
2005,Hallesche Kometen,Drama,6.7
2005,The Hitchhiker's Guide to the Galaxy,"Adventure, Comedy, Sci-Fi",6.7
2005,The Shadow Dancer,"Comedy, Drama, Romance",6.7
2005,Proof,"Drama, Mystery",6.7
2005,Goal!,"Drama, Romance, Sport",6.7
2005,Police Beat,"Crime, Drama",6.7
2005,Aurora Borealis,"Drama, Romance",6.7
2005,O Signo do Caos,Drama,6.7
2005,The King,"Drama, Thriller",6.7
2005,Special Ed,Drama,6.7
2005,The New World,"Biography, Drama, History",6.7
2005,The Exorcism of Emily Rose,"Drama, Horror, Thriller",6.7
2005,Off Screen,"Crime, Drama, Thriller",6.7
2005,7 días,Comedy,6.7
2005,Lemming,"Drama, Mystery, Thriller",6.7
2005,Quando sei nato non puoi più nasconderti,"Adventure, Drama",6.7
2005,Nine Lives,Drama,6.7
2005,Como un avión estrellado,"Comedy, Drama",6.7
2005,A Cock and Bull Story,Comedy,6.7
2005,Drabet,Drama,6.7
2005,Just Like Heaven,"Comedy, Drama, Fantasy",6.7
2005,Slunecní stát aneb hrdinové delnické trídy,"Comedy, Drama",6.7
2005,Un Buda,Drama,6.7
2005,La moustache,"Drama, Mystery",6.7
2005,The Business,"Crime, Drama, Thriller",6.7
2005,Lassie,"Adventure, Comedy, Drama",6.7
2005,Tapas,"Comedy, Drama",6.7
2005,Se Arrienda,Drama,6.7
2005,The Motel,"Comedy, Drama",6.7
2005,Eine andere Liga,"Drama, Sport",6.7
2005,Eläville ja kuolleille,"Biography, Drama",6.7
2005,Mutual Appreciation,Comedy,6.7
2005,Oechul,"Drama, Romance",6.7
2005,Je vous trouve très beau,"Comedy, Romance",6.7
2005,Garam Masala,"Comedy, Romance",6.7
2005,Kanaa Kanden,"Romance, Thriller",6.7
2005,Paréntesis,Drama,6.7
2005,Eminescu versus Eminem,Comedy,6.7
2005,The Magician,"Crime, Drama",6.7
2005,Hyeol-eui-noo,"Mystery, Thriller",6.7
2005,Hoshi ni natta shônen,"Drama, Family",6.7
2005,The Perfect Stranger,Drama,6.7
2005,Haru no yuki,"Drama, History, Romance",6.7
2005,Brudermord,Drama,6.7
2005,Un couple parfait,Drama,6.7
2005,Shinku,"Drama, Thriller",6.7
2005,Kukumi,Drama,6.7
2005,La seconda notte di nozze,"Comedy, Drama",6.7
2005,Fetching Cody,"Drama, Fantasy, Romance",6.7
2005,Ramji Londonwaley,"Comedy, Drama, Family",6.7
2005,Tung mung kei yun,"Comedy, Drama, Sci-Fi",6.7
2005,"Pare osób, maly czas","Biography, Drama, Romance",6.7
2005,L'iceberg,Comedy,6.7
2005,I horodia tou Haritona,"Comedy, Music",6.7
2005,Gwangshiki dongsaeng gwangtae,"Comedy, Romance",6.7
2005,Ninas resa,Drama,6.7
2005,Bhadra,Action,6.7
2005,Athanokkade,"Action, Drama",6.7
2005,"Loranga, Masarin & Dartanjang","Animation, Family",6.7
2005,Dejitaru monsuta no X-shinka,"Animation, Action, Sci-Fi",6.7
2005,Cheap,"Crime, Drama, Horror",6.7
2005,Thumbsucker,"Comedy, Drama",6.6
2005,Hostage,"Action, Crime, Drama",6.6
2005,Dear Wendy,"Comedy, Crime, Drama",6.6
2005,The Lost City,"Drama, Romance",6.6
2005,Mangal Pandey: The Rising,"Biography, Drama, History",6.6
2005,The Ballad of Jack and Rose,Drama,6.6
2005,Charlie and the Chocolate Factory,"Adventure, Comedy, Family",6.6
2005,Don't Come Knocking,"Drama, Music",6.6
2005,Die Bluthochzeit,"Action, Comedy, Drama",6.6
2005,The White Countess,"Drama, History, Romance",6.6
2005,Missing in America,"Drama, War",6.6
2005,Lonesome Jim,"Comedy, Drama",6.6
2005,Hitch,"Comedy, Romance",6.6
2005,A Lot Like Love,"Comedy, Drama, Romance",6.6
2005,Derailed,"Crime, Drama, Thriller",6.6
2005,Nordeste,Drama,6.6
2005,Duane Hopwood,"Comedy, Drama",6.6
2005,Chanthupottu,"Comedy, Drama, Romance",6.6
2005,Knetter,"Comedy, Drama",6.6
2005,The Life and Hard Times of Guy Terrifico,Comedy,6.6
2005,Marilyn Hotchkiss' Ballroom Dancing & Charm School,"Comedy, Drama, Musical",6.6
2005,The Unseen,Drama,6.6
2005,Factotum,"Comedy, Drama, Romance",6.6
2005,Ma quando arrivano le ragazze?,"Comedy, Drama, Romance",6.6
2005,Neverwas,"Drama, Fantasy, Mystery",6.6
2005,Living 'til the End,"Drama, Romance",6.6
2005,La guerra di Mario,Drama,6.6
2005,20 centímetros,"Comedy, Musical",6.6
2005,A Simple Curve,Drama,6.6
2005,Zim and Co.,Comedy,6.6
2005,Allegro,"Drama, Romance, Sci-Fi",6.6
2005,Runaway,"Drama, Thriller",6.6
2005,Go West,"Comedy, Drama, War",6.6
2005,Crustacés & coquillages,"Comedy, Musical, Romance",6.6
2005,La petite Jérusalem,Drama,6.6
2005,Saw II,"Horror, Mystery",6.6
2005,Dura,"Comedy, Drama",6.6
2005,La trahison,"Drama, War",6.6
2005,Yek boos-e koochooloo,Drama,6.6
2005,Shisha no sho,"Animation, Drama, Fantasy",6.6
2005,Wahrheit oder Pflicht,"Comedy, Drama",6.6
2005,U-Carmen eKhayelitsha,"Musical, Drama, Romance",6.6
2005,Elephant Shoes,Romance,6.6
2005,Zozo,"Drama, Family, War",6.6
2005,No Entry,"Comedy, Drama, Musical",6.6
2005,One Last Thing...,"Comedy, Drama",6.6
2005,Bubble,"Crime, Drama, Mystery",6.6
2005,Kirikou et les bêtes sauvages,"Animation, Adventure, Fami",6.6
2005,Kame wa igai to hayaku oyogu,Comedy,6.6
2005,Densha otoko,"Comedy, Romance",6.6
2005,Cidade Baixa,Drama,6.6
2005,Jo sok,"Drama, Romance",6.6
2005,The Work and the Glory II: American Zion,"Drama, Western",6.6
2005,La vie avec mon père,"Comedy, Drama",6.6
2005,Hôrudo appu daun,Comedy,6.6
2005,Umoregi,Drama,6.6
2005,Whole New Thing,"Comedy, Drama",6.6
2005,Lü cao di,"Comedy, Drama",6.6
2005,Vremya sobirat kamni,War,6.6
2005,Hasami otoko,"Crime, Thriller",6.6
2005,Les états nordiques,Drama,6.6
2005,Persona non grata,Drama,6.6
2005,Bluffmaster!,"Comedy, Crime, Drama",6.6
2005,À travers la forêt,"Drama, Fantasy",6.6
2005,Oda do radosci,Drama,6.6
2005,The Tiger,"Action, Thriller",6.6
2005,Yasuwa minyeo,"Comedy, Romance",6.6
2005,Orora gongju,"Crime, Drama, Mystery",6.6
2005,Haze,"Horror, Mystery",6.6
2005,Piteopaeneui gongshik,Drama,6.6
2005,4:30,Drama,6.6
2005,Nuit noire,"Drama, Mystery, Sci-Fi",6.6
2005,Bûsu,"Horror, Thriller",6.6
2005,Ne khlebom edinym,Drama,6.6
2005,Gekijô-ban Naruto: Daigekitotsu! Maboroshi no chite,"Animation, Adventure, Come",6.6
2005,Dondurmam Gaymak,Comedy,6.6
2005,The Civilization of Maxwell Bright,Drama,6.5
2005,Mr. & Mrs. Smith,"Action, Comedy, Crime",6.5
2005,Hermanas,Drama,6.5
2005,Secuestro express,"Action, Crime, Drama",6.5
2005,Where the Truth Lies,"Crime, Drama, Mystery",6.5
2005,Pretty Persuasion,"Comedy, Drama",6.5
2005,Dallas Pashamende,Drama,6.5
2005,Swimmers,Drama,6.5
2005,The Weather Man,"Comedy, Drama",6.5
